,TradeIdx,Date,EntryDate,Time,TradeVolume,AskVolume,BidVolume,TradePrice,AskPrice,BidPrice,MidPrice,MidPriceW,Buy/Sell
6246,156848,20201126,201126,110621,1,18,1,362425,362450,362425,362437.5,362448.6842105263,-1
6247,156871,20201126,201126,110621,3,17,28,362400,362450,362400,362425.0,362418.8888888889,-1
6248,156898,20201126,201126,110621,2,4,26,362425,362425,362400,362412.5,362403.3333333333,1
6249,156913,20201126,201126,110624,1,17,2,362425,362450,362425,362437.5,362447.36842105264,-1
6250,156948,20201126,201126,110628,1,17,9,362450,362450,362425,362437.5,362441.3461538461,1
6251,156969,20201126,201126,110630,1,15,12,362450,362450,362425,362437.5,362438.8888888889,1
6252,156982,20201126,201126,110631,2,11,11,362450,362450,362425,362437.5,362437.5,1
6253,157023,20201126,201126,110636,3,15,3,362425,362450,362425,362437.5,362445.8333333333,-1
6254,157038,20201126,201126,110636,5,16,20,362400,362450,362400,362425.0,362422.22222222225,-1
6255,157087,20201126,201126,110636,1,17,9,362425,362425,362400,362412.5,362416.3461538461,1
6256,157102,20201126,201126,110637,1,18,9,362400,362425,362400,362412.5,362416.6666666667,-1
6257,157121,20201126,201126,110643,1,18,7,362400,362425,362400,362412.5,362418.0,-1
6258,157130,20201126,201126,110648,8,19,8,362400,362425,362400,362412.5,362417.5925925926,-1
6259,157137,20201126,201126,110648,1,1,26,362400,362400,362375,362387.5,362375.9259259259,1
6260,157146,20201126,201126,110648,1,10,28,362400,362400,362375,362387.5,362381.5789473684,1
6261,157153,20201126,201126,110648,5,9,26,362400,362400,362375,362387.5,362381.4285714286,1
6262,157156,20201126,201126,110648,3,4,26,362400,362400,362375,362387.5,362378.3333333333,1
6263,157159,20201126,201126,110648,1,1,26,362400,362400,362375,362387.5,362375.9259259259,1
6264,157166,20201126,201126,110648,3,11,25,362400,362400,362375,362387.5,362382.6388888889,1
6265,157197,20201126,201126,110648,1,16,17,362400,362400,362375,362387.5,362387.1212121212,1
6266,157220,20201126,201126,110648,6,7,20,362375,362400,362375,362387.5,362381.48148148146,-1
6267,157221,20201126,201126,110648,1,7,20,362375,362400,362375,362387.5,362381.48148148146,-1
6268,157222,20201126,201126,110648,1,7,20,362375,362400,362375,362387.5,362381.48148148146,-1
6269,157265,20201126,201126,110648,1,8,18,362375,362400,362375,362387.5,362382.6923076923,-1
6270,157288,20201126,201126,110648,1,15,15,362400,362400,362375,362387.5,362387.5,1
6271,157347,20201126,201126,110651,12,16,17,362375,362400,362375,362387.5,362387.1212121212,-1
6272,157378,20201126,201126,110652,1,14,4,362375,362400,362375,362387.5,362394.44444444444,-1
6273,157383,20201126,201126,110654,4,14,4,362375,362400,362375,362387.5,362394.44444444444,-1
6274,157384,20201126,201126,110654,48,14,4,362350,362400,362375,362387.5,362394.44444444444,-1
6275,157385,20201126,201126,110654,1,14,4,362325,362400,362375,362387.5,362394.44444444444,-1
6276,157386,20201126,201126,110654,1,14,4,362325,362400,362375,362387.5,362394.44444444444,-1
6277,157387,20201126,201126,110654,1,14,4,362325,362400,362375,362387.5,362394.44444444444,-1
6278,157388,20201126,201126,110654,1,14,4,362325,362400,362375,362387.5,362394.44444444444,-1
6279,157389,20201126,201126,110654,10,14,4,362325,362400,362375,362387.5,362394.44444444444,-1
6280,157398,20201126,201126,110654,1,81,6,362350,362350,362325,362337.5,362348.275862069,1
6281,157407,20201126,201126,110654,1,81,9,362350,362350,362325,362337.5,362347.5,1
6282,157410,20201126,201126,110654,2,80,9,362325,362350,362325,362337.5,362347.47191011236,-1
6283,157413,20201126,201126,110654,5,80,7,362325,362350,362325,362337.5,362347.9885057471,-1
6284,157420,20201126,201126,110654,1,3,54,362325,362325,362300,362312.5,362301.3157894737,1
6285,157423,20201126,201126,110654,1,2,54,362325,362325,362300,362312.5,362300.89285714284,1
6286,157428,20201126,201126,110654,2,3,54,362325,362325,362300,362312.5,362301.3157894737,1
6287,157437,20201126,201126,110654,1,4,51,362325,362325,362300,362312.5,362301.8181818182,1
6288,157444,20201126,201126,110654,3,3,51,362325,362325,362300,362312.5,362301.3888888889,1
6289,157451,20201126,201126,110654,1,1,49,362325,362325,362300,362312.5,362300.5,1
6290,157458,20201126,201126,110654,2,3,49,362325,362325,362300,362312.5,362301.4423076923,1
6291,157461,20201126,201126,110654,1,1,49,362325,362325,362300,362312.5,362300.5,1
6292,157484,20201126,201126,110654,1,7,41,362325,362325,362300,362312.5,362303.6458333333,1
6293,157515,20201126,201126,110654,4,10,45,362325,362325,362300,362312.5,362304.54545454547,1
6294,157534,20201126,201126,110654,2,2,41,362325,362325,362300,362312.5,362301.16279069765,1
6295,157545,20201126,201126,110654,1,89,1,362325,362350,362325,362337.5,362349.72222222225,-1
6296,157566,20201126,201126,110654,15,6,42,362300,362325,362300,362312.5,362303.125,-1
6297,157567,20201126,201126,110654,1,6,42,362300,362325,362300,362312.5,362303.125,-1
6298,157568,20201126,201126,110654,1,6,42,362300,362325,362300,362312.5,362303.125,-1
6299,157585,20201126,201126,110654,1,9,24,362325,362325,362300,362312.5,362306.8181818182,1
6300,157606,20201126,201126,110654,5,6,30,362325,362325,362300,362312.5,362304.1666666667,1
6301,157619,20201126,201126,110654,1,89,4,362325,362350,362325,362337.5,362348.9247311828,-1
6302,157622,20201126,201126,110654,3,89,3,362325,362350,362325,362337.5,362349.1847826087,-1
6303,157669,20201126,201126,110654,1,12,23,362325,362325,362300,362312.5,362308.5714285714,1
6304,157710,20201126,201126,110654,1,13,24,362325,362325,362300,362312.5,362308.7837837838,1
6305,157715,20201126,201126,110654,3,12,25,362325,362325,362300,362312.5,362308.1081081081,1
6306,157718,20201126,201126,110654,1,9,25,362325,362325,362300,362312.5,362306.6176470588,1
6307,157759,20201126,201126,110654,2,11,28,362325,362325,362300,362312.5,362307.0512820513,1
6308,157766,20201126,201126,110654,1,8,29,362300,362325,362300,362312.5,362305.4054054054,-1
6309,157789,20201126,201126,110655,1,14,21,362300,362325,362300,362312.5,362310.0,-1
6310,157792,20201126,201126,110655,1,14,20,362300,362325,362300,362312.5,362310.29411764705,-1
6311,157805,20201126,201126,110655,1,11,21,362325,362325,362300,362312.5,362308.59375,1
6312,157822,20201126,201126,110655,7,7,26,362325,362325,362300,362312.5,362305.30303030304,1
6313,157859,20201126,201126,110655,8,11,8,362325,362350,362325,362337.5,362339.4736842105,-1
6314,157860,20201126,201126,110655,2,11,8,362300,362350,362325,362337.5,362339.4736842105,-1
6315,157881,20201126,201126,110655,1,3,24,362300,362325,362300,362312.5,362302.77777777775,-1
6316,157908,20201126,201126,110655,1,20,25,362300,362350,362300,362325.0,362322.22222222225,-1
6317,157923,20201126,201126,110655,2,6,22,362325,362325,362300,362312.5,362305.35714285716,1
6318,157980,20201126,201126,110657,1,20,7,362325,362350,362325,362337.5,362343.51851851854,-1
6319,158007,20201126,201126,110658,1,16,15,362350,362350,362325,362337.5,362337.9032258064,1
6320,158016,20201126,201126,110658,13,13,17,362350,362350,362325,362337.5,362335.8333333333,1
6321,158047,20201126,201126,110658,3,23,3,362350,362375,362350,362362.5,362372.1153846154,-1
6322,158070,20201126,201126,110659,1,5,18,362350,362350,362325,362337.5,362330.4347826087,1
6323,158091,20201126,201126,110659,5,8,20,362325,362350,362325,362337.5,362332.14285714284,-1
6324,158156,20201126,201126,110702,3,11,22,362350,362350,362325,362337.5,362333.3333333333,1
6325,158159,20201126,201126,110702,2,8,22,362350,362350,362325,362337.5,362331.6666666667,1
6326,158164,20201126,201126,110702,3,5,22,362350,362350,362325,362337.5,362329.6296296296,1
6327,158181,20201126,201126,110702,6,21,6,362350,362375,362350,362362.5,362369.44444444444,-1
6328,158196,20201126,201126,110702,1,1,21,362350,362350,362325,362337.5,362326.13636363635,1
6329,158227,20201126,201126,110702,1,5,18,362350,362350,362325,362337.5,362330.4347826087,1
6330,158252,20201126,201126,110703,3,6,18,362350,362350,362325,362337.5,362331.25,1
6331,158279,20201126,201126,110703,1,11,17,362350,362350,362325,362337.5,362334.8214285714,1
6332,158312,20201126,201126,110704,4,7,28,362350,362350,362325,362337.5,362330.0,1
6333,158331,20201126,201126,110704,1,21,2,362350,362375,362350,362362.5,362372.82608695654,-1
6334,158334,20201126,201126,110704,1,21,1,362350,362375,362350,362362.5,362373.86363636365,-1
6335,158341,20201126,201126,110704,1,1,32,362350,362350,362325,362337.5,362325.75757575757,1
6336,158346,20201126,201126,110704,1,21,1,362350,362375,362350,362362.5,362373.86363636365,-1
6337,158353,20201126,201126,110704,1,22,1,362350,362375,362350,362362.5,362373.9130434783,-1
6338,158370,20201126,201126,110704,1,18,1,362375,362375,362350,362362.5,362373.6842105263,1
6339,158371,20201126,201126,110704,1,18,1,362375,362375,362350,362362.5,362373.6842105263,1
6340,158388,20201126,201126,110704,6,18,7,362350,362375,362350,362362.5,362368.0,-1
6341,158401,20201126,201126,110704,1,19,1,362350,362375,362350,362362.5,362373.75,-1
6342,158408,20201126,201126,110705,19,19,32,362325,362375,362325,362350.0,362343.6274509804,-1
6343,158441,20201126,201126,110705,1,10,12,362350,362350,362325,362337.5,362336.36363636365,1
6344,158452,20201126,201126,110705,3,6,12,362350,362350,362325,362337.5,362333.3333333333,1
6345,158483,20201126,201126,110706,10,18,18,362325,362375,362325,362350.0,362350.0,-1
6346,158544,20201126,201126,110706,1,10,7,362350,362350,362325,362337.5,362339.70588235295,1
6347,158569,20201126,201126,110708,3,6,19,362350,362350,362325,362337.5,362331.0,1
6348,158592,20201126,201126,110708,1,18,2,362350,362375,362350,362362.5,362372.5,-1
6349,158613,20201126,201126,110709,3,6,22,362350,362350,362325,362337.5,362330.35714285716,1
6350,158676,20201126,201126,110712,16,9,16,362350,362375,362350,362362.5,362359.0,-1
6351,158677,20201126,201126,110712,21,9,16,362325,362375,362350,362362.5,362359.0,-1
6352,158728,20201126,201126,110712,3,44,27,362325,362325,362300,362312.5,362315.4929577465,1
6353,158731,20201126,201126,110712,3,41,27,362325,362325,362300,362312.5,362315.07352941175,1
6354,158736,20201126,201126,110712,13,38,28,362325,362325,362300,362312.5,362314.3939393939,1
6355,158745,20201126,201126,110712,16,22,29,362325,362325,362300,362312.5,362310.7843137255,1
6356,158748,20201126,201126,110712,2,6,29,362325,362325,362300,362312.5,362304.28571428574,1
6357,158753,20201126,201126,110712,3,4,27,362325,362325,362300,362312.5,362303.22580645164,1
6358,158756,20201126,201126,110712,1,1,27,362325,362325,362300,362312.5,362300.89285714284,1
6359,158769,20201126,201126,110712,1,13,6,362325,362350,362325,362337.5,362342.1052631579,-1
6360,158782,20201126,201126,110712,1,17,6,362325,362350,362325,362337.5,362343.47826086957,-1
6361,158785,20201126,201126,110712,1,17,5,362325,362350,362325,362337.5,362344.3181818182,-1
